item_id,name,category,quality_tier,quality_raw,upgrade_level,price,price_basis,local_confidence,staldata_fair_price,staldata_fair_price_status,staldata_fair_price_source,best_ask,market_ask_p20,active_lots,sales_count,sales_7d,sample_count,liquidity_score,risk_score,risk_level,confidence_score,confidence_level,segment_key
wg53,Атом,artefact/electrophysical,special,2,12,3850000,recent_7d,highest,3850000,ok,raw_7d,,,0,19,7,19,14.0,59.53,medium,70.0,medium,RU:wg53:artifact:special:2:+12
wg53,Атом,artefact/electrophysical,special,2,13,4200000,recent_7d,highest,4200000,ok,raw_7d,5199999,5199999,1,26,13,26,26.0,57.02,medium,100.0,high,RU:wg53:artifact:special:2:+13
wg53,Атом,artefact/electrophysical,special,2,14,4500000,recent_30d,high,4500000,ok,raw_30d,,,0,10,4,10,8.0,57.44,medium,100.0,high,RU:wg53:artifact:special:2:+14
wg53,Атом,artefact/electrophysical,special,2,15,4800000,recent_7d,highest,4800000,ok,raw_7d,5095000,5199899,13,1041,305,1041,100.0,27.63,low,100.0,high,RU:wg53:artifact:special:2:+15
wg53,Атом,artefact/electrophysical,rare,3,0,8899999,recent_7d,highest,8899999,ok,raw_7d,11333330,11474000,14,384,238,384,100.0,49.87,medium,100.0,high,RU:wg53:artifact:rare:3:+0
wg53,Атом,artefact/electrophysical,rare,3,1,8199999,low_data_history,low,8199999,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:wg53:artifact:rare:3:+1
wg53,Атом,artefact/electrophysical,rare,3,2,9912399,low_data_history,low,9912399,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:wg53:artifact:rare:3:+2
wg53,Атом,artefact/electrophysical,rare,3,3,11999999,low_data_history,low,11999999,low_data,history_3h,,,0,2,0,2,0.0,59.76,medium,20.0,low,RU:wg53:artifact:rare:3:+3
wg53,Атом,artefact/electrophysical,rare,3,4,9000000,low_data_history,low,9000000,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:wg53:artifact:rare:3:+4
wg53,Атом,artefact/electrophysical,rare,3,5,9500000,recent_7d,highest,9500000,ok,raw_7d,,,0,7,5,7,10.0,69.88,medium,65.0,medium,RU:wg53:artifact:rare:3:+5
wg53,Атом,artefact/electrophysical,rare,3,6,10000000,low_data_history,low,10000000,low_data,history_3h,14300000,14300000,1,3,2,3,4.0,70.0,high,30.0,low,RU:wg53:artifact:rare:3:+6
wg53,Атом,artefact/electrophysical,rare,3,7,13782376,low_data_history,low,13782376,low_data,history_3h,,,0,3,2,3,4.0,61.52,medium,30.0,low,RU:wg53:artifact:rare:3:+7
wg53,Атом,artefact/electrophysical,rare,3,8,10450000,low_data_history,low,10450000,low_data,history_3h,,,0,3,1,3,2.0,70.18,high,30.0,low,RU:wg53:artifact:rare:3:+8
wg53,Атом,artefact/electrophysical,rare,3,9,12000001,low_data_history,low,12000001,low_data,history_3h,,,0,3,1,3,2.0,63.29,medium,30.0,low,RU:wg53:artifact:rare:3:+9
wg53,Атом,artefact/electrophysical,rare,3,10,12000000,recent_7d,highest,12000000,ok,raw_7d,15800000,15800000,1,17,6,17,12.0,58.48,medium,65.0,medium,RU:wg53:artifact:rare:3:+10
wg53,Атом,artefact/electrophysical,rare,3,11,11700000,older_history,medium,11700000,low_data,history_3h,,,0,5,1,5,2.0,50.93,medium,50.0,medium,RU:wg53:artifact:rare:3:+11
wg53,Атом,artefact/electrophysical,rare,3,12,12000000,low_data_history,low,12000000,low_data,history_3h,,,0,4,2,4,4.0,61.79,medium,40.0,low,RU:wg53:artifact:rare:3:+12
wg53,Атом,artefact/electrophysical,rare,3,13,12500000,low_data_history,low,12500000,low_data,history_3h,,,0,2,1,2,2.0,59.51,medium,20.0,low,RU:wg53:artifact:rare:3:+13
wg53,Атом,artefact/electrophysical,rare,3,14,16300000,low_data_history,low,16300000,low_data,history_3h,,,0,2,0,2,0.0,40.15,medium,20.0,low,RU:wg53:artifact:rare:3:+14
wg53,Атом,artefact/electrophysical,rare,3,15,14444444,recent_7d,highest,14444444,ok,raw_7d,16999999,17479998,11,480,182,480,100.0,27.81,low,100.0,high,RU:wg53:artifact:rare:3:+15
wg53,Атом,artefact/electrophysical,exclusive,4,0,53555555,recent_7d,highest,53555555,ok,raw_7d,60300000,60380000,3,31,24,31,48.0,42.86,medium,100.0,high,RU:wg53:artifact:exclusive:4:+0
wg53,Атом,artefact/electrophysical,exclusive,4,1,60400000,active_ask_only,very_low,,unavailable,,60400000,60400000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg53:artifact:exclusive:4:+1
wg53,Атом,artefact/electrophysical,exclusive,4,5,53500000,low_data_history,low,53500000,low_data,history_3h,,,0,2,2,2,4.0,34.08,low,20.0,low,RU:wg53:artifact:exclusive:4:+5
wg53,Атом,artefact/electrophysical,exclusive,4,6,57000000,active_ask_only,very_low,,unavailable,,57000000,57000000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg53:artifact:exclusive:4:+6
wg53,Атом,artefact/electrophysical,exclusive,4,10,57500000,low_data_history,low,57500000,low_data,history_3h,65000000,65000000,1,1,1,1,2.0,65.0,unknown,10.0,low,RU:wg53:artifact:exclusive:4:+10
wg53,Атом,artefact/electrophysical,exclusive,4,11,65555550,active_ask_only,very_low,,unavailable,,65555550,65555550,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg53:artifact:exclusive:4:+11
wg53,Атом,artefact/electrophysical,exclusive,4,12,69999999,active_ask_only,very_low,,unavailable,,69999999,69999999,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg53:artifact:exclusive:4:+12
wg53,Атом,artefact/electrophysical,exclusive,4,13,80000000,active_ask_only,very_low,,unavailable,,80000000,80000000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg53:artifact:exclusive:4:+13
wg53,Атом,artefact/electrophysical,exclusive,4,15,62900000,recent_7d,highest,62900000,ok,raw_7d,68000000,68240000,5,38,14,38,28.0,46.4,medium,100.0,high,RU:wg53:artifact:exclusive:4:+15
wg53,Атом,artefact/electrophysical,legendary,5,0,260000000,active_ask_only,very_low,,unavailable,,260000000,260000000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg53:artifact:legendary:5:+0
wg53,Атом,artefact/electrophysical,legendary,5,8,,unavailable,none,,unavailable,,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg53:artifact:legendary:5:+8
wg53,Атом,artefact/electrophysical,legendary,5,15,254000000,active_ask_only,very_low,,unavailable,,254000000,254000000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg53:artifact:legendary:5:+15
wg62,Белая роза,artefact/gravity,common,0,0,5100,recent_7d,highest,5100,ok,raw_7d,8000,10700,5,2459,426,2459,100.0,37.49,medium,100.0,high,RU:wg62:artifact:common:0:+0
wg62,Белая роза,artefact/gravity,common,0,1,10000,low_data_history,low,10000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:common:0:+1
wg62,Белая роза,artefact/gravity,common,0,3,8000,low_data_history,low,8000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:common:0:+3
wg62,Белая роза,artefact/gravity,common,0,4,30000,low_data_history,low,30000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:common:0:+4
wg62,Белая роза,artefact/gravity,common,0,5,7690,low_data_history,low,7690,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:wg62:artifact:common:0:+5
wg62,Белая роза,artefact/gravity,common,0,8,500000,active_ask_only,very_low,,unavailable,,500000,500000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg62:artifact:common:0:+8
wg62,Белая роза,artefact/gravity,common,0,9,13000,low_data_history,low,13000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:common:0:+9
wg62,Белая роза,artefact/gravity,common,0,10,35000,active_ask_only,very_low,,unavailable,,35000,35000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg62:artifact:common:0:+10
wg62,Белая роза,artefact/gravity,common,0,15,20000,low_data_history,low,20000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:common:0:+15
wg62,Белая роза,artefact/gravity,uncommon,1,0,8000,recent_7d,highest,8000,ok,raw_7d,11000,11600,2,877,185,877,100.0,51.86,medium,100.0,high,RU:wg62:artifact:uncommon:1:+0
wg62,Белая роза,artefact/gravity,uncommon,1,1,11111,active_ask_only,very_low,,unavailable,,11111,11111,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg62:artifact:uncommon:1:+1
wg62,Белая роза,artefact/gravity,uncommon,1,2,10000,low_data_history,low,10000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:uncommon:1:+2
wg62,Белая роза,artefact/gravity,uncommon,1,3,40001,active_ask_only,very_low,,unavailable,,40001,40001,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg62:artifact:uncommon:1:+3
wg62,Белая роза,artefact/gravity,uncommon,1,4,20000,low_data_history,low,20000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:uncommon:1:+4
wg62,Белая роза,artefact/gravity,uncommon,1,5,7000,low_data_history,low,7000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:uncommon:1:+5
wg62,Белая роза,artefact/gravity,uncommon,1,6,99990,active_ask_only,very_low,,unavailable,,99990,99990,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg62:artifact:uncommon:1:+6
wg62,Белая роза,artefact/gravity,uncommon,1,7,50000,low_data_history,low,50000,low_data,history_3h,,,0,3,0,3,0.0,100.0,high,30.0,low,RU:wg62:artifact:uncommon:1:+7
wg62,Белая роза,artefact/gravity,uncommon,1,8,40000,low_data_history,low,40000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:uncommon:1:+8
wg62,Белая роза,artefact/gravity,uncommon,1,10,284440,low_data_history,low,284440,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:uncommon:1:+10
wg62,Белая роза,artefact/gravity,uncommon,1,12,75000,low_data_history,low,75000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:uncommon:1:+12
wg62,Белая роза,artefact/gravity,uncommon,1,15,,unavailable,none,,unavailable,,,,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg62:artifact:uncommon:1:+15
wg62,Белая роза,artefact/gravity,special,2,0,16500,recent_7d,highest,16500,ok,raw_7d,14500,16044,8,922,223,922,100.0,48.75,medium,100.0,high,RU:wg62:artifact:special:2:+0
wg62,Белая роза,artefact/gravity,special,2,1,20000,low_data_history,low,20000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:special:2:+1
wg62,Белая роза,artefact/gravity,special,2,2,30000,low_data_history,low,30000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:special:2:+2
wg62,Белая роза,artefact/gravity,special,2,3,30000,active_ask_only,very_low,,unavailable,,30000,30000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg62:artifact:special:2:+3
wg62,Белая роза,artefact/gravity,special,2,5,75000,low_data_history,low,75000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:special:2:+5
wg62,Белая роза,artefact/gravity,special,2,6,99999,low_data_history,low,99999,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:special:2:+6
wg62,Белая роза,artefact/gravity,special,2,7,80000,low_data_history,low,80000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:special:2:+7
wg62,Белая роза,artefact/gravity,special,2,8,150000,low_data_history,low,150000,low_data,history_3h,,,0,2,0,2,0.0,51.0,medium,20.0,low,RU:wg62:artifact:special:2:+8
wg62,Белая роза,artefact/gravity,special,2,9,300000,low_data_history,low,300000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:special:2:+9
wg62,Белая роза,artefact/gravity,special,2,10,100000,low_data_history,low,100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:special:2:+10
wg62,Белая роза,artefact/gravity,special,2,11,270000,low_data_history,low,270000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:special:2:+11
wg62,Белая роза,artefact/gravity,special,2,13,500000,low_data_history,low,500000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:special:2:+13
wg62,Белая роза,artefact/gravity,special,2,14,200000,low_data_history,low,200000,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:wg62:artifact:special:2:+14
wg62,Белая роза,artefact/gravity,special,2,15,700000,low_data_history,low,700000,low_data,history_3h,,,0,4,0,4,0.0,63.6,medium,40.0,low,RU:wg62:artifact:special:2:+15
wg62,Белая роза,artefact/gravity,rare,3,0,35000,recent_7d,highest,35000,ok,raw_7d,43999,55000,31,997,309,997,100.0,62.5,medium,100.0,high,RU:wg62:artifact:rare:3:+0
wg62,Белая роза,artefact/gravity,rare,3,1,50000,low_data_history,low,50000,low_data,history_3h,,,0,3,0,3,0.0,45.4,medium,30.0,low,RU:wg62:artifact:rare:3:+1
wg62,Белая роза,artefact/gravity,rare,3,2,175000,active_ask_only,very_low,,unavailable,,175000,175000,2,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg62:artifact:rare:3:+2
wg62,Белая роза,artefact/gravity,rare,3,3,110000,active_ask_only,very_low,,unavailable,,110000,110000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg62:artifact:rare:3:+3
wg62,Белая роза,artefact/gravity,rare,3,4,80000,low_data_history,low,80000,low_data,history_3h,130000,130000,1,4,2,4,4.0,66.1,medium,40.0,low,RU:wg62:artifact:rare:3:+4
wg62,Белая роза,artefact/gravity,rare,3,5,200000,recent_30d,high,200000,ok,raw_30d,,,0,17,2,17,4.0,100.0,high,100.0,high,RU:wg62:artifact:rare:3:+5
wg62,Белая роза,artefact/gravity,rare,3,6,350000,older_history,medium,350000,low_data,history_3h,,,0,6,1,6,2.0,96.35,high,60.0,medium,RU:wg62:artifact:rare:3:+6
wg62,Белая роза,artefact/gravity,rare,3,7,200000,low_data_history,low,200000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:rare:3:+7
wg62,Белая роза,artefact/gravity,rare,3,8,260000,low_data_history,low,260000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:rare:3:+8
wg62,Белая роза,artefact/gravity,rare,3,9,333333,low_data_history,low,333333,low_data,history_3h,,,0,4,0,4,0.0,100.0,high,40.0,low,RU:wg62:artifact:rare:3:+9
wg62,Белая роза,artefact/gravity,rare,3,10,499999,older_history,medium,499999,low_data,history_3h,,,0,8,0,8,0.0,51.0,medium,80.0,high,RU:wg62:artifact:rare:3:+10
wg62,Белая роза,artefact/gravity,rare,3,11,350000,low_data_history,low,350000,low_data,history_3h,,,0,3,0,3,0.0,100.0,high,30.0,low,RU:wg62:artifact:rare:3:+11
wg62,Белая роза,artefact/gravity,rare,3,12,600000,older_history,medium,600000,low_data,history_3h,,,0,5,1,5,2.0,79.64,high,50.0,medium,RU:wg62:artifact:rare:3:+12
wg62,Белая роза,artefact/gravity,rare,3,13,750000,low_data_history,low,750000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:rare:3:+13
wg62,Белая роза,artefact/gravity,rare,3,14,900000,low_data_history,low,900000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:rare:3:+14
wg62,Белая роза,artefact/gravity,rare,3,15,899999,recent_30d,high,899999,ok,raw_30d,,,0,10,1,10,2.0,51.99,medium,100.0,high,RU:wg62:artifact:rare:3:+15
wg62,Белая роза,artefact/gravity,exclusive,4,0,100000,recent_7d,highest,100000,ok,raw_7d,179000,179000,1,506,301,506,100.0,76.03,high,100.0,high,RU:wg62:artifact:exclusive:4:+0
wg62,Белая роза,artefact/gravity,exclusive,4,1,300000,low_data_history,low,300000,low_data,history_3h,,,0,4,0,4,0.0,57.07,medium,40.0,low,RU:wg62:artifact:exclusive:4:+1
wg62,Белая роза,artefact/gravity,exclusive,4,2,415000,low_data_history,low,415000,low_data,history_3h,,,0,2,0,2,0.0,43.77,medium,20.0,low,RU:wg62:artifact:exclusive:4:+2
wg62,Белая роза,artefact/gravity,exclusive,4,3,339000,low_data_history,low,339000,low_data,history_3h,,,0,4,0,4,0.0,67.32,medium,40.0,low,RU:wg62:artifact:exclusive:4:+3
wg62,Белая роза,artefact/gravity,exclusive,4,4,430000,low_data_history,low,430000,low_data,history_3h,,,0,4,0,4,0.0,69.16,medium,40.0,low,RU:wg62:artifact:exclusive:4:+4
wg62,Белая роза,artefact/gravity,exclusive,4,5,400000,recent_30d,high,400000,ok,raw_30d,,,0,25,1,25,2.0,67.03,medium,100.0,high,RU:wg62:artifact:exclusive:4:+5
wg62,Белая роза,artefact/gravity,exclusive,4,6,450000,low_data_history,low,450000,low_data,history_3h,,,0,2,0,2,0.0,46.33,medium,20.0,low,RU:wg62:artifact:exclusive:4:+6
wg62,Белая роза,artefact/gravity,exclusive,4,7,300000,recent_7d,highest,300000,ok,raw_7d,590000,590000,1,7,7,7,12.0,100.0,high,65.0,medium,RU:wg62:artifact:exclusive:4:+7
wg62,Белая роза,artefact/gravity,exclusive,4,8,720000,older_history,medium,720000,low_data,history_3h,,,0,6,0,6,0.0,63.71,medium,60.0,medium,RU:wg62:artifact:exclusive:4:+8
wg62,Белая роза,artefact/gravity,exclusive,4,9,882000,older_history,medium,882000,low_data,history_3h,,,0,5,0,5,0.0,70.37,high,50.0,medium,RU:wg62:artifact:exclusive:4:+9
wg62,Белая роза,artefact/gravity,exclusive,4,10,699999,recent_7d,highest,699999,ok,raw_7d,700000,760000,2,18,10,18,18.0,58.32,medium,90.0,high,RU:wg62:artifact:exclusive:4:+10
wg62,Белая роза,artefact/gravity,exclusive,4,11,500000,low_data_history,low,500000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:exclusive:4:+11
wg62,Белая роза,artefact/gravity,exclusive,4,12,1000000,low_data_history,low,1000000,low_data,history_3h,900000,900000,1,2,1,2,0.0,43.77,medium,20.0,low,RU:wg62:artifact:exclusive:4:+12
wg62,Белая роза,artefact/gravity,exclusive,4,13,1700000,low_data_history,low,1700000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:exclusive:4:+13
wg62,Белая роза,artefact/gravity,exclusive,4,14,1399999,older_history,medium,1399999,low_data,history_3h,,,0,6,0,6,0.0,47.54,medium,60.0,medium,RU:wg62:artifact:exclusive:4:+14
wg62,Белая роза,artefact/gravity,exclusive,4,15,2000000,recent_7d,highest,2000000,ok,raw_7d,1988888,1991110,2,37,11,37,22.0,66.59,medium,100.0,high,RU:wg62:artifact:exclusive:4:+15
wg62,Белая роза,artefact/gravity,legendary,5,0,1150000,recent_7d,highest,1150000,ok,raw_7d,3000000,3539999,4,65,10,65,20.0,62.25,medium,100.0,high,RU:wg62:artifact:legendary:5:+0
wg62,Белая роза,artefact/gravity,legendary,5,2,1995999,low_data_history,low,1995999,low_data,history_3h,,,0,2,0,2,0.0,84.99,high,20.0,low,RU:wg62:artifact:legendary:5:+2
wg62,Белая роза,artefact/gravity,legendary,5,3,1400000,active_ask_only,very_low,,unavailable,,1400000,1400000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg62:artifact:legendary:5:+3
wg62,Белая роза,artefact/gravity,legendary,5,4,1400000,low_data_history,low,1400000,low_data,history_3h,,,0,2,0,2,0.0,37.54,medium,20.0,low,RU:wg62:artifact:legendary:5:+4
wg62,Белая роза,artefact/gravity,legendary,5,5,1299999,low_data_history,low,1299999,low_data,history_3h,2900000,2900000,1,1,1,1,2.0,65.0,unknown,10.0,low,RU:wg62:artifact:legendary:5:+5
wg62,Белая роза,artefact/gravity,legendary,5,6,1500000,low_data_history,low,1500000,low_data,history_3h,,,0,2,2,2,4.0,49.6,medium,20.0,low,RU:wg62:artifact:legendary:5:+6
wg62,Белая роза,artefact/gravity,legendary,5,7,1700000,active_ask_only,very_low,,unavailable,,1700000,1700000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg62:artifact:legendary:5:+7
wg62,Белая роза,artefact/gravity,legendary,5,8,2000000,low_data_history,low,2000000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:legendary:5:+8
wg62,Белая роза,artefact/gravity,legendary,5,9,3200000,low_data_history,low,3200000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:legendary:5:+9
wg62,Белая роза,artefact/gravity,legendary,5,10,1900000,low_data_history,low,1900000,low_data,history_3h,,,0,2,1,2,2.0,67.73,medium,20.0,low,RU:wg62:artifact:legendary:5:+10
wg62,Белая роза,artefact/gravity,legendary,5,11,3500000,low_data_history,low,3500000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg62:artifact:legendary:5:+11
wg62,Белая роза,artefact/gravity,legendary,5,12,3750000,low_data_history,low,3750000,low_data,history_3h,,,0,2,0,2,0.0,41.64,medium,20.0,low,RU:wg62:artifact:legendary:5:+12
wg62,Белая роза,artefact/gravity,legendary,5,15,3999999,older_history,medium,3999999,low_data,history_3h,5450000,5450000,1,8,2,8,2.0,53.54,medium,80.0,high,RU:wg62:artifact:legendary:5:+15
wgko,Роза Изнанки,artefact/other_arts,common,0,0,44444,recent_7d,highest,44444,ok,raw_7d,40000,43000,14,143,31,143,64.0,49.1,medium,100.0,high,RU:wgko:artifact:common:0:+0
